((0, 40.4401, 3.20674, 257.169, 0, 51.0888, 98.4335, 45.5736, 27.6317, 34.1373, 166.52, 124.26), (2, 240), (0, 40.0356, 3.10157, 255.844, 0, 50.6856, 98.8438, 45.4912, 27.7013, 33.7714, 166.203, 124.26), 29.343090094857626) 
((0, 36.5622, 1.84727, 266.95, 0, 47.1539, 102.424, 44.9312, 28.1496, 26.4537, 167.975, 148.04), (2, 240), (0, 36.1744, 1.82332, 264.924, 0, 46.7908, 102.799, 44.7923, 28.2771, 26.081, 167.738, 148.04), 36.51464346985154) 
((0, 35.1913, 1.66706, 267.12, 0, 45.8481, 103.767, 44.4925, 28.547, 24.3854, 169.112, 156.46), (2, 240), (0, 34.6113, 1.67987, 268.33, 0, 45.3176, 104.318, 44.2551, 28.7676, 23.1482, 171.54, 160.83), 32.91249259833393) 
((0, 33.2663, 1.72081, 255.999, 0, 44.0897, 105.594, 43.6995, 29.2844, 21.2724, 174.142, 165.17), (2, 240), (0, 32.6233, 1.4623, 254.176, 0, 43.4401, 106.254, 43.5798, 29.3836, 20.2813, 176.955, 170.18), 30.274145234115444) 
((0, 32.2039, 1.33011, 263.55, 0, 43.0255, 106.677, 43.4799, 29.4703, 19.8693, 176.646, 170.18), (2, 240), (0, 31.7532, 1.25918, 263.809, 0, 42.5963, 107.119, 43.3345, 29.6021, 19.2256, 180.172, 175.58), 29.598617822516644) 
((0, 31.7532, 1.25918, 263.809, 0, 42.5963, 107.119, 43.3345, 29.6021, 19.2256, 180.172, 175.58), (2, 240), (0, 31.0646, 1.14976, 263.386, 0, 41.9411, 107.793, 43.1108, 29.8051, 18.5383, 179.948, 175.58), 29.39708298681) 
((0, 27.037, 359.885, 262.998, 0, 38.0059, 111.822, 42.0212, 30.7702, 15.6037, 194.496, 201.54), (2, 240), (0, 26.6521, 359.765, 260.804, 0, 37.6333, 112.205, 41.9078, 30.8718, 16.054, 198.187, 206.77), 32.78125471714142) 
((0, 25.7069, 359.518, 261.384, 0, 36.7295, 113.135, 41.604, 31.1471, 16.1292, 202.083, 210.9), (2, 240), (0, 25.1181, 359.239, 258.031, 0, 36.1446, 113.732, 41.4604, 31.2722, 15.5387, 202.5, 210.9), 35.02532290711207) 
((0, 23.7112, 358.854, 257.475, 0, 34.806, 115.111, 40.9907, 31.6995, 16.4539, 208.598, 221.08), (2, 240), (0, 23.1333, 358.412, 252.245, 0, 34.2074, 115.718, 40.8955, 31.7757, 15.8634, 209.074, 221.08), 40.22773197779239) 
((0, 20.8339, 357.12, 265.833, 0, 31.9339, 118.044, 40.2814, 32.3179, 17.3482, 213.969, 240.29), (2, 240), (0, 20.2087, 357.016, 269.717, 0, 31.3631, 118.637, 40.0208, 32.5605, 16.8295, 215.146, 240.29), 49.578262024981065) 
((0, 19.1542, 356.86, 263.352, 0, 30.4055, 119.634, 39.5711, 32.9799, 17.1831, 216.541, 247.23), (2, 240), (0, 18.7522, 356.616, 260.538, 0, 30.0128, 120.037, 39.4513, 33.0873, 18.0775, 216.03, 251.7), 56.1125007514526) 
((0, 18.7522, 356.616, 260.538, 0, 30.0128, 120.037, 39.4513, 33.0873, 18.0775, 216.03, 251.7), (2, 240), (0, 18.1335, 356.147, 259.039, 0, 29.3967, 120.667, 39.2871, 33.232, 17.5068, 216.94, 251.7), 56.76048890980745) 
((0, 15.5967, 351.3, 248.379, 0, 26.4895, 123.583, 39.187, 33.2401, 18.1618, 213.828, 266.99), (2, 240), (0, 15.2267, 350.484, 248.52, 0, 26.0602, 124.014, 39.1606, 33.2529, 18.8066, 211.953, 272.76), 68.39937644015106) 
((0, 10.6086, 330.969, 253.874, 0, 19.7445, 130.334, 39.1119, 33.1019, 17.757, 194.953, 307.35), (2, 240), (0, 10.2138, 328.443, 249.653, 0, 19.1422, 130.942, 39.048, 33.1466, 17.9136, 191.51, 312.91), 84.95822337530996) 
((0, 10.2138, 328.443, 249.653, 0, 19.1422, 130.942, 39.048, 33.1466, 17.9136, 191.51, 312.91), (2, 240), (0, 9.95162, 326.433, 248.593, 0, 18.7031, 131.384, 39.016, 33.1648, 17.4795, 191.275, 312.91), 84.959) 
((0, 8.42579, 310.148, 254.529, 0, 15.7135, 134.405, 38.6546, 33.4316, 16.5285, 178.473, 333.6), (2, 240), (0, 8.26512, 306.474, 244.397, 0, 15.1557, 134.965, 38.6209, 33.4477, 16.4442, 174.675, 340.15), 82.88839999999999) 
((0, 7.6963, 290.122, 243.455, 0, 12.8555, 137.303, 38.1869, 33.8089, 15.5291, 162.59, 348.47), (2, 240), (0, 7.83718, 286.169, 233.545, 0, 12.3071, 137.845, 38.2621, 33.7163, 15.8341, 156.881, 353.47), 81.6682) 
((0, 8.31228, 279.277, 226.19, 0, 11.2588, 138.871, 38.518, 33.4273, 16.0288, 149.424, 358.83), (2, 240), (0, 8.58216, 276.986, 222.991, 0, 10.8578, 139.258, 38.6777, 33.2548, 15.9395, 147.908, 358.83), 81.879) 
((0, 9.68557, 269.35, 235.332, 0, 9.32158, 140.746, 39.2458, 32.6382, 17.144, 135.131, 11.27), (2, 240), (0, 9.9128, 267.346, 239, 0, 8.91354, 141.15, 39.2946, 32.5765, 17.0545, 133.786, 11.27), 84.10900000000001) 
((0, 11.4707, 252.938, 246.364, 0, 5.82863, 144.257, 39.0269, 32.7466, 18.5352, 114.052, 27.98), (2, 240), (0, 11.8847, 250.679, 244.977, 0, 5.20972, 144.878, 39.013, 32.741, 19.3432, 109.127, 33.21), 81.28119892108276) 
((0, 13.6581, 243.229, 251.955, 0, 2.78399, 147.308, 38.9593, 32.7179, 21.3766, 96.8459, 44.22), (2, 240), (0, 14.1039, 241.575, 248.407, 0, 2.18632, 147.91, 38.9111, 32.7472, 22.3091, 92.7401, 50.32), -38.0118234064) 
((0, 93.9417, 42.6293, 145.807, 0, 102.899, 50.3621, 2.16473, 72.6796, 88.0673, 219.833, 25.69), (2, 240), (0, 93.868, 42.3957, 150.943, 0, 102.945, 50.2823, 2.55207, 72.2937, 86.8926, 219.278, 32.93), -39.08449423328176) 
((0, 93.7564, 42.0587, 143.577, 0, 103.004, 50.1751, 3.11222, 71.7354, 86.8112, 218.91, 32.93), (2, 240), (0, 93.7076, 41.839, 148.11, 0, 103.063, 50.0847, 3.47032, 71.3792, 85.6456, 218.535, 50.97), -36.30833283748971) 
((0, 94.6522, 38.7801, 121.444, 0, 105.32, 47.4322, 8.07248, 66.8484, 82.6977, 217.274, 120.03), (2, 240), (0, 94.802, 38.5535, 121.882, 0, 105.555, 47.1685, 8.40133, 66.527, 82.8574, 217.017, 120.03), -21.658644588886936) 
((0, 95.1178, 37.7579, 130.611, 0, 106.167, 46.4517, 9.61411, 65.3336, 82.6573, 217.802, 139.65), (2, 240), (0, 95.2527, 37.4329, 128.886, 0, 106.419, 46.1574, 10.1119, 64.8437, 82.7921, 217.428, 139.65), -16.584129558045984) 
((0, 95.2527, 37.4329, 128.886, 0, 106.419, 46.1574, 10.1119, 64.8437, 82.7921, 217.428, 139.65), (2, 240), (0, 95.3414, 37.1169, 137.406, 0, 106.619, 45.9145, 10.6068, 64.3552, 82.9175, 217.96, 147.92), -15.110562413114298) 
((0, 98.9887, 33.2077, 96.0419, 0, 111.4, 40.627, 16.4931, 58.6201, 90.5078, 218.469, 191.49), (2, 240), (0, 99.3279, 33.0637, 93.4919, 0, 111.771, 40.2381, 16.6922, 58.4328, 91.8581, 218.785, 196.58), 2.6847134442544376) 
((0, 99.3279, 33.0637, 93.4919, 0, 111.771, 40.2381, 16.6922, 58.4328, 91.8581, 218.785, 196.58), (2, 240), (0, 99.7787, 32.8289, 104.662, 0, 112.276, 39.7044, 17.0344, 58.1065, 92.2662, 218.505, 196.58), 3.6637564202968114) 
((0, 100.03, 32.654, 107.597, 0, 112.567, 39.3897, 17.3031, 57.8471, 93.5812, 218.733, 201.6), (2, 240), (0, 100.388, 32.3995, 114.206, 0, 112.982, 38.9411, 17.6979, 57.4654, 93.8901, 218.439, 201.6), 5.591353635317654) 
((0, 103.558, 30.6919, 87.7143, 0, 116.488, 35.2061, 20.3596, 54.9146, 102.706, 217.574, 228.75), (2, 240), (0, 104.084, 30.5092, 97.7027, 0, 117.045, 34.6251, 20.6384, 54.6534, 103.189, 217.356, 228.75), 2.1478635567101403) 
((0, 104.409, 30.3513, 101.809, 0, 117.396, 34.252, 20.894, 54.4089, 104.695, 217.186, 235.86), (2, 240), (0, 104.857, 30.1068, 110.903, 0, 117.884, 33.7289, 21.2984, 54.02, 105.087, 216.914, 235.86), 2.081145059846962) 
